Class	Cancer	Gene1	Gene2	PValue	correlation.pvalue	Mutex	PvalPathway
positive	BRCA	PARP1	AKAP1	0.0139615667298863	1.12021945820997e-06	0.991846025841621	0
positive	BRCA	PARP1	APEX2	0.341603831916661	0.00804554051712365	0.999963155622399	0.994623655913979
positive	BRCA	PARP1	ATM	0.725348610943198	0.131170741320181	0.99938759861561	0
positive	BRCA	PARP1	ATR	0.301138018352691	2.53219840917382e-17	0.999999996113169	0
positive	BRCA	PARP1	BRCA1	0.255421248545126	1.19776425332667e-19	0.938782139121236	0
positive	BRCA	PARP1	BRCA2	0.787938390562274	1.64893814130753e-17	0.962155087650971	0
positive	BRCA	PARP1	CDK5	0.343411117865226	0.0134774186254218	0.999695139743163	0
positive	BRCA	PARP1	CDK7	0.338210104847846	0.827357392072953	0.999885409620465	0
positive	BRCA	PARP1	CDKN3	0.974011815252672	1.57636555557332e-11	0.999653287032907	0
positive	BRCA	PARP1	CHEK1	0.900524803168573	1.17516624766888e-20	0.929723900910996	0
positive	BRCA	PARP1	COPB2	0.05984230044268	1.46561844110781e-18	0.999999993314924	0
positive	BRCA	PARP1	DAPK1	0.107694657525076	0.00126558534090769	0.968997030031959	0
positive	BRCA	PARP1	DDB1	0.735761924145131	0.00166752965142404	0.998106094396541	0
positive	BRCA	PARP1	DOT1L	0.130426582430314	0.128386852717212	0.991916646936314	0
positive	BRCA	PARP1	FANCA	0.664136493866202	1.10161953051243e-15	0.999690170636318	0
positive	BRCA	PARP1	FANCD2	0.815081009947715	3.05883570003638e-27	0.994144054495354	0
positive	BRCA	PARP1	FANCG	0.0720535097809659	7.26584267394693e-11	0.999851250746005	0
positive	BRCA	PARP1	GSK3A	0.343835504000595	0.730354865233587	0.999528795154112	0
positive	BRCA	PARP1	GTF2H3	0.206495783270205	6.18035387545851e-14	0.994547993225067	0
positive	BRCA	PARP1	ITGB1BP1	0.694101080956713	0.00354034310954913	0.993831475819389	0
positive	BRCA	PARP1	LIG1	0.0382585352391331	1.4782905088312e-07	0.999905548614039	0.978494623655914
positive	BRCA	PARP1	LIG3	0.383677718623135	1.83969425486697e-15	0.981666728489515	0.994623655913979
positive	BRCA	PARP1	MAPK12	0.154992387888395	0.0573582980046234	0.993445982664012	0
positive	BRCA	PARP1	MBD3	0.0216449768153136	2.09705576349893e-08	0.981430234639611	0
positive	BRCA	PARP1	MCM3	0.960745987139112	1.28242993767965e-28	0.999895105528228	0
positive	BRCA	PARP1	MNAT1	0.683027390437661	0.0909007346030424	0.998878063692205	0
positive	BRCA	PARP1	MSH2	0.0394380074459298	2.00053233025575e-22	0.980308763043128	0
positive	BRCA	PARP1	MSH3	0.753130080364824	0.0440294685441849	0.999878702804087	0
positive	BRCA	PARP1	MSH5	0.832028069257339	0.0137817726889551	0.999891257303628	0
positive	BRCA	PARP1	NONO	0.93085045698313	4.03993973920216e-15	0.999735946746387	0
positive	BRCA	PARP1	NUP205	0.3004393113131	1.98891775573307e-23	0.999984828704862	0
positive	BRCA	PARP1	OGG1	0.200749570257188	0.238420235276551	0.998285065013632	0.994623655913979
positive	BRCA	PARP1	PCNA	0.792561814619869	6.42561578195318e-14	0.999999953289908	0.973118279569892
positive	BRCA	PARP1	PLK1	0.718161571385663	5.97818786341129e-26	0.999995374138254	0
positive	BRCA	PARP1	PLK3	0.827241243847406	9.71918801596106e-13	0.999984815587468	0
positive	BRCA	PARP1	PMVK	0.175203022630687	0.208930031504073	1	0
positive	BRCA	PARP1	PNKP	0.0227068457202069	1.20647407869036e-08	0.999986414320358	0
positive	BRCA	PARP1	POLD1	0.0507647646441078	0.00380377601320316	0.999939212533017	0.96236559139785
positive	BRCA	PARP1	POLH	0.892255479496026	6.19865501991769e-07	0.99973059977373	0
positive	BRCA	PARP1	POLL	0.0242335901468761	8.58667198006969e-13	0.999991278292665	0.989247311827957
positive	BRCA	PARP1	PRKD2	0.339668515444174	0.0402529659290381	0.999965239047796	0
positive	BRCA	PARP1	PSMA1	0.133006315448548	0.223235284902922	0.976933314331259	0
positive	BRCA	PARP1	PSME2	0.603288280247364	0.146699811403787	0.999996226517353	0
positive	BRCA	PARP1	RAD17	0.402394300534678	0.0513657053230675	0.999885409620465	0
positive	BRCA	PARP1	RAD23B	0.0111429939933919	9.80666177897841e-13	0.90413936332498	0
positive	BRCA	PARP1	RAD51	0.691772094340622	2.07852699803574e-16	0.832867659182966	0
positive	BRCA	PARP1	RFC4	0.329272055981961	6.90351592858217e-26	0.999999958608861	0
positive	BRCA	PARP1	RPA3	0.0728701483895148	0.64127340047842	0.999915067158447	0
positive	BRCA	PARP1	RPL27	0.14599044544197	0.0141697140065662	0.891737727582257	0
positive	BRCA	PARP1	SMARCA4	0.0239965764970215	1.53157999872098e-09	0.99620722960191	0
positive	BRCA	PARP1	SND1	0.896011642866518	0.0982900493889013	0.999999953335052	0
positive	BRCA	PARP1	SNRPE	0.596184019694755	1.9937432385839e-22	1	0
positive	BRCA	PARP1	SSBP1	0.94201260284931	0.0978034687381728	0.99999167046851	0
positive	BRCA	PARP1	STK35	0.449276389583638	5.16111118801308e-08	0.999999999305563	0
positive	BRCA	PARP1	STK36	0.189746403250432	0.503387892091069	0.999016797628619	0
positive	BRCA	PARP1	TPX2	0.238311172866919	3.93424978594663e-29	0.999999999681255	0
positive	BRCA	PARP1	TREX1	0.944647622965891	2.15561702709965e-11	0.995828628899297	0
positive	BRCA	PARP1	TSTA3	0.493041223605334	0.738149622962682	0.746809872112186	0
positive	BRCA	PARP1	TTBK1	0.00487543138544057	0.489006944016051	0.999999971003047	0
positive	BRCA	PARP1	UBE2S	0.192437494800718	0.0651333990085568	0.999297819734434	0
positive	BRCA	PARP1	UBE2V2	0.631021590744401	0.00235270674472087	0.404176314444382	0
positive	BRCA	PARP1	XAB2	0.00390740447776571	0.00142497358917455	0.994588900870259	0
positive	BRCA	PARP1	XRCC1	0.111703730990112	0.504701660609733	0.999586548768105	0.994623655913979
negative	LUAD	KRAS	ABCC6	0.663501888440785	0.00218521558332876	0.483712098471673	0
negative	LUAD	KRAS	ACP5	0.459630171087143	0.00609216176179218	0.99712473579435	0
negative	LUAD	KRAS	ACTR2	0.763832074909281	1.18350858950758e-07	0.999999724616356	0
negative	LUAD	KRAS	ADAM21	0.0173411314876062	0.785666071561759	0.999273072304991	0
negative	LUAD	KRAS	ADAMTSL3	0.289359175882978	0.028117502872069	0.999661488268233	0
negative	LUAD	KRAS	ADCYAP1R1	0.0761758109697404	0.354226295090695	0.946323330524642	0
negative	LUAD	KRAS	ADD1	0.979690274356647	0.000740838337026076	0.999785731406199	0
negative	LUAD	KRAS	ADM	0.0584950548970917	0.29244223420177	0.986937598314492	0
negative	LUAD	KRAS	ADRB2	0.84706724769909	0.00444844160238975	0.827094626872907	0
negative	LUAD	KRAS	ADRB3	0.000913266341023041	0.2974116628846	0.994612152306121	0
negative	LUAD	KRAS	AK5	0.00133184772174762	0.805008777866309	0.655827580406601	0
negative	LUAD	KRAS	ALDH1A1	5.61060643922787e-05	0.563267560048806	0.231626815717431	0
negative	LUAD	KRAS	ALDH3A2	0.510943207832909	0.212031507476395	0.999985087604449	0
negative	LUAD	KRAS	ALDH9A1	0.37843731715611	0.0627512704967422	0.296716765582847	0
negative	LUAD	KRAS	ANXA1	0.330594815663557	0.473172885323801	0.276872167167475	0
negative	LUAD	KRAS	ANXA7	0.587084187581096	0.973103228129992	0.98910699218486	0
negative	LUAD	KRAS	APEX1	0.286842822981333	0.428935921372436	0.976223989179373	0
negative	LUAD	KRAS	AQP1	0.420519001976448	0.858801616139256	0.946323330524642	0
negative	LUAD	KRAS	AQP9	0.412860760182748	0.314109219971156	0.999625191991728	0
negative	LUAD	KRAS	ARPC2	0.968078465729282	0.54826835288074	0.999969276993219	0.543762556385277
negative	LUAD	KRAS	ARX	0.118433608071448	0.740616048619618	0.907315939738567	0
negative	LUAD	KRAS	ASIP	0.157918349954931	0.0502800126968475	0.999913152463021	0.817204301075269
negative	LUAD	KRAS	ASPSCR1	0.787101085029135	0.609685794606236	0.999884783945247	0
negative	LUAD	KRAS	ATP5C1	0.645264355233163	0.839528558952152	0.864838374740226	0
negative	LUAD	KRAS	AVPR1B	0.133047864122171	0.924909221976574	0.5302764078195	0
negative	LUAD	KRAS	BAX	0.263697055498527	0.539133926262176	0.989512083778745	0.837607040174737
negative	LUAD	KRAS	BBS2	0.816754814268678	0.989015600260786	0.847540624553664	0
negative	LUAD	KRAS	BCL2L2	0.144483410989064	0.458404248945941	0.974757327787819	0
negative	LUAD	KRAS	BID	0.0501009463116796	0.204945283462646	0.963843578035065	0.623781203422075
negative	LUAD	KRAS	BMPR1B	0.00912269976476682	0.729978260868043	0.982815254762517	0
negative	LUAD	KRAS	BRCA1	0.0832974999539526	0.00213667971316561	0.999940126284338	0
negative	LUAD	KRAS	BTF3	0.00282519711722069	0.905426764338125	0.479417078384074	0
negative	LUAD	KRAS	BUB1	0.363112877062639	0.000513098205637845	0.999999814446422	0.543762556385277
negative	LUAD	KRAS	BUB3	0.9489063050861	0.209442325857993	0.995160780403011	0
negative	LUAD	KRAS	CAMK4	0.0658829740358001	0.340205420785215	0.350735607036602	0.913521094727266
negative	LUAD	KRAS	CBR1	0.159873816800807	0.133881302384386	0.00048325317718767	0
negative	LUAD	KRAS	CCL1	0.0802408509269157	0.943383829247752	0.999260338397213	0.667015402499273
negative	LUAD	KRAS	CCL15	0.893568928294698	0.797815959684922	0.999893052036892	0.667015402499273
negative	LUAD	KRAS	CCL18	0.234314525143447	0.243889111706283	0.99995337791524	0.667015402499273
negative	LUAD	KRAS	CCL2	0.709474556892871	0.0234821589897272	0.999260338397213	0.543762556385277
negative	LUAD	KRAS	CCL24	0.321746486579538	0.924326969712858	0.997763244800578	0.667015402499273
negative	LUAD	KRAS	CCR6	0.150024230344518	0.0522201487134654	0.542500490733852	0.667015402499273
negative	LUAD	KRAS	CCR9	0.00381565322152055	0.480230041447133	0.999743780176382	0.543762556385277
negative	LUAD	KRAS	CDC42EP1	0.430335528413954	0.0989188367264395	0.996566988634351	0
negative	LUAD	KRAS	CDK10	0.00130954285296344	0.0229941996940672	0.834877613261688	0
negative	LUAD	KRAS	CDKN1C	0.814346526428876	0.201604246783609	0.999486925781652	0
negative	LUAD	KRAS	CDKN2B	0.913411151020871	0.197008971058159	0.114230795264003	0.442735633341018
negative	LUAD	KRAS	CDKN2D	0.444917821712964	0.586539140226133	0.983891532112492	0
negative	LUAD	KRAS	CHRNA10	0.177590930496011	0.0431553429121207	0.999709411545663	0
negative	LUAD	KRAS	CHRNA3	1.86751450877992e-11	0.444186693770311	0.999820338425819	0
negative	LUAD	KRAS	CLASP1	0.862674380427242	0.0280192639732308	0.999999507802992	0
negative	LUAD	KRAS	CLIC4	0.0194033326590367	0.571640467025121	0.102495865098467	0
negative	LUAD	KRAS	CNTF	0.0024987076420768	0.594330151259496	0.970050725607536	0
negative	LUAD	KRAS	COL14A1	0.113127257279796	0.0349320830323092	0.999919403109168	0
negative	LUAD	KRAS	COL3A1	0.812227678748024	0.559868141970894	0.999868583549016	0
negative	LUAD	KRAS	COL4A3	0.753950245667744	0.0473060135552073	0.999998708380093	0
negative	LUAD	KRAS	COL5A3	0.110754650868866	0.964953277599736	0.982142990266204	0
negative	LUAD	KRAS	COL9A1	0.723998764911694	0.93439919759197	0.996645499565571	0
negative	LUAD	KRAS	COL9A2	0.0531690191512406	0.120007793126434	0.42700544110988	0
negative	LUAD	KRAS	CRH	0.000625607422595898	0.807569780802413	0.999363091614846	0.817204301075269
negative	LUAD	KRAS	CRK	0.822361798181917	0.774749091613207	0.999993957957532	0.999996358213024
negative	LUAD	KRAS	CRYBB3	0.76209866256903	0.218094857915305	0.986252547806431	0
negative	LUAD	KRAS	CSE1L	0.18557074379449	0.000352944650810653	0.99964196178956	0
negative	LUAD	KRAS	CSK	0.219661930657038	0.0465354132267498	0.999641788446005	0.980198863936477
negative	LUAD	KRAS	CSNK1D	0.607122000942236	0.00746462401662699	0.999961879931765	0.543762556385277
negative	LUAD	KRAS	CSNK1G3	0.971092726413159	0.0595610863328971	0.578044509329923	0
negative	LUAD	KRAS	CXCR3	0.00755657494299639	0.0754909185955245	0.217497024894902	0.667015402499273
negative	LUAD	KRAS	CXCR4	0.373971463569352	0.0814235556592629	0.999998049066055	0.698173477044478
negative	LUAD	KRAS	CYP27B1	0.937719761999775	0.737252082227676	1	0
negative	LUAD	KRAS	DAPK3	0.256885285321975	0.167570195542247	0.998580339721874	0.967393199651264
negative	LUAD	KRAS	DBP	0.133073809102174	0.0502760466364226	0.995186202561039	0
negative	LUAD	KRAS	DCLRE1B	0.0196665216240934	0.577837140309537	0.340474627810983	0
negative	LUAD	KRAS	DGKG	0.676827281367679	0.808467673217848	0.999999441414526	0
negative	LUAD	KRAS	DLG1	0.0177450645056555	0.0240496198561143	0.99999683550284	0.817204301075269
negative	LUAD	KRAS	DMD	0.297497858143843	0.132711319735809	0.971104278308108	0
negative	LUAD	KRAS	DNAJC3	0.469802607623741	0.548460258261598	0.598084760308527	0
negative	LUAD	KRAS	DOK1	0.605996311428076	0.00347700359927727	0.999998458771705	0
negative	LUAD	KRAS	DOK4	0.0478271560676024	0.554591196128835	0.859846382848914	0
negative	LUAD	KRAS	DOLPP1	0.817950674094214	0.368889263731869	0.487151314369211	0
negative	LUAD	KRAS	DRD2	0.000418000027278411	0.679885040480837	0.708303863028103	0.667015402499273
negative	LUAD	KRAS	DSP	0.759092024540407	3.53373090989532e-07	0.846705486236694	0
negative	LUAD	KRAS	DUSP14	0.120115075394248	0.7409934278966	0.999913529193887	0.817204301075269
negative	LUAD	KRAS	DUSP21	0.350092390710008	0.526983912736685	0.654836408084996	0
negative	LUAD	KRAS	DUSP23	0.94887955431361	0.0243769350114151	0.486947616640763	0
negative	LUAD	KRAS	DUSP6	0.015043590753262	0.00528301014820424	1	0.817204301075269
negative	LUAD	KRAS	DYRK1A	0.100885979364724	0.200148908291479	0.0130069458215059	0
negative	LUAD	KRAS	DYRK4	0.444287858294476	0.0211745783624698	1	0
negative	LUAD	KRAS	EDAR	0.854612605743043	0.701744291100277	0.999999814446422	0
negative	LUAD	KRAS	EFNA1	0.410597739274522	0.0670986964456224	0.427520228207069	0.817204301075269
negative	LUAD	KRAS	ENPP2	0.578106450421055	0.326322442628046	0.999873032052177	0
negative	LUAD	KRAS	EPHA2	0.409031807259316	4.10454329079941e-24	0.43370997590586	0.817204301075269
negative	LUAD	KRAS	EPHA3	0.0158851030948528	0.599997871440698	0.999982563837983	0.817204301075269
negative	LUAD	KRAS	EPHB3	0.116525334397313	0.59114425614515	0.9999995926362	0.817204301075269
negative	LUAD	KRAS	EPS15L1	0.912474079234227	0.655833337320455	0.982868080009464	0
negative	LUAD	KRAS	ESRRA	0.448377186098804	0.0395345934615556	0.992778245528253	0
negative	LUAD	KRAS	FASTK	0.760618670428009	0.0150493327157286	0.818593458510427	0
negative	LUAD	KRAS	FBN2	3.09236754064196e-05	0.863911959401706	0.625458453333587	0
negative	LUAD	KRAS	FBXO7	0.930011578490014	0.305562168501953	0.999713397331826	0
negative	LUAD	KRAS	FCAR	0.40924324768929	0.886472962183626	0.99862324189231	0
negative	LUAD	KRAS	FGF20	0.0494945911022498	0.861873199884532	0.968123055985942	0.999039381505526
negative	LUAD	KRAS	FGF7	0.313891790127367	0.0470493392997251	0.999958861825916	0.999039381505526
negative	LUAD	KRAS	FIGF	0.796107665022909	0.030799910162541	0.99452844690215	0.977982253957571
negative	LUAD	KRAS	FLT3	0.900772427691735	0.284492557619992	0.662759517780796	0.846843325518055
negative	LUAD	KRAS	FZD5	0.771004448906262	0.0619550046818725	0.999946689884767	0.846843325518055
negative	LUAD	KRAS	GAB3	0.332550255306842	0.00435900649329813	0.907827420914649	0
negative	LUAD	KRAS	GABRG3	0.706678294433333	0.758721006776411	0.999980517228933	0
negative	LUAD	KRAS	GADD45A	0.928686078513893	0.429869624231887	0.764172825288126	0.543762556385277
negative	LUAD	KRAS	GADD45GIP1	0.520219214792645	0.011467311936235	0.997886347565488	0
negative	LUAD	KRAS	GALR2	0.0416063545021185	0.827544830332814	0.999380990792754	0
negative	LUAD	KRAS	GAP43	0.911057211095772	0.219862897731068	0.999958837497817	0
negative	LUAD	KRAS	GCGR	0.141153399454909	0.784752947721367	0.999933850239528	0
negative	LUAD	KRAS	GDF11	0.681615416427713	0.406344616555663	1	0
negative	LUAD	KRAS	GDF15	0.0812935445491772	0.134199986054785	0.982928666881017	0
negative	LUAD	KRAS	GDF9	0.0535752158433234	0.260812639481636	0.579253433408811	0
negative	LUAD	KRAS	GFAP	0.539552616044529	0.218187798364165	0.999957251405165	0
negative	LUAD	KRAS	GHRH	1	0.620485613084119	0.999996781973378	0
negative	LUAD	KRAS	GJA4	0.599850292014956	0.00103761763013906	0.138783094161759	0
negative	LUAD	KRAS	GLG1	0.506345580548638	0.598657657357057	0.703443970612727	0
negative	LUAD	KRAS	GLRA2	0.00766200418782201	0.911876060651978	0.995897915126896	0
negative	LUAD	KRAS	GNA14	0.684508557286812	0.363030042053111	0.378268304830407	0
negative	LUAD	KRAS	GNAT2	0.00419323745139732	0.350785753580246	0.330693431974235	0
negative	LUAD	KRAS	GNG7	0.30235751635703	0.00176796485709798	0.999444456487095	0.817204301075269
negative	LUAD	KRAS	GNRH1	0.66618027669664	0.234494652053708	0.904953633543334	0.817204301075269
negative	LUAD	KRAS	GNRH2	2.16095577146745e-12	1.27671615680922e-05	0.83423890819624	0.817204301075269
negative	LUAD	KRAS	GNRHR	2.74378129269884e-06	0.276894169868503	0.996580913519635	0.667015402499273
negative	LUAD	KRAS	GPR17	0.457313252288741	0.231850317973323	0.999998040221604	0
negative	LUAD	KRAS	GPR34	0.16224099122282	0.30494045791782	0.933815550471034	0
negative	LUAD	KRAS	GPR37L1	0.0223557609478548	0.535727383383649	0.492167102652962	0
negative	LUAD	KRAS	GPR45	0.0652887588146202	0.186850585186872	0.999999910349136	0
negative	LUAD	KRAS	GPR61	0.216717930595629	0.147463717728939	0.341752775878656	0
negative	LUAD	KRAS	GPR68	0.923113837231444	0.107310748905019	0.996188281395169	0
negative	LUAD	KRAS	GPRC5B	0.501036410252101	0.557685041984661	0.674947460699551	0
negative	LUAD	KRAS	GRIA4	0.000914079250049537	5.8419149579642e-06	0.83590523005208	0
negative	LUAD	KRAS	GRIN2D	0.93320763284404	0.0377305510959617	0.995186202561039	0.360026778760828
negative	LUAD	KRAS	GSG2	0.606040574376615	0.0387823560646336	0.99999542939907	0
negative	LUAD	KRAS	GUK1	0.867675955941776	0.0119479508551722	0.430103027343429	0
negative	LUAD	KRAS	H2AFY2	0.308372695769842	0.00125151466740747	0.984263401577205	0
negative	LUAD	KRAS	HAMP	0.683087926572322	0.0456487735525319	0.999939993322691	0
negative	LUAD	KRAS	HRH2	0.139372939947626	0.538473108538593	0.491509835216594	0
negative	LUAD	KRAS	HSPB1	0.966998074949949	0.00610082451081284	0.998922747007809	0.967393199651264
negative	LUAD	KRAS	HTR3C	0.64000859602523	0.681821663204	0.999999863849321	0
negative	LUAD	KRAS	ICK	0.414207769117054	0.546785177052294	0.616599121456799	0
negative	LUAD	KRAS	IER3	0.0547765457960067	0.0427704280786671	0.982869350691933	0
negative	LUAD	KRAS	IFNA14	0.380717379545465	0.694064389529173	0.0691051894318566	0.155421600297125
negative	LUAD	KRAS	IFNB1	0.701176303622874	0.582315174316194	0.0858722653618993	0.292397439104098
negative	LUAD	KRAS	IGF1	0.0146311925472233	0.42321580412303	1	0.997118888664849
negative	LUAD	KRAS	IGF1R	0.639495418505122	0.00567818610181016	0.998920654878334	0.996998352565881
negative	LUAD	KRAS	IKBKAP	0.405275608971778	0.0386331092771452	0.42526181532093	0
negative	LUAD	KRAS	IKBKG	0.185334742700678	0.0345430324509925	0.880472900874418	0.99877929689055
negative	LUAD	KRAS	IL10	0.874797860461522	0.395737165694911	0.599813155406464	0.155421600297125
negative	LUAD	KRAS	IL10RA	0.634940737345494	0.020683435550837	0.732968804543007	0
negative	LUAD	KRAS	IL17C	0.414330164956694	0.99145317650289	0.795863339351012	0
negative	LUAD	KRAS	IL18BP	0.137053835326181	0.165664521596965	0.997921106192589	0
negative	LUAD	KRAS	IL1B	0.0234494960369626	0.64017135064974	0.999999760542214	0.081626446034983
negative	LUAD	KRAS	IL1RL1	0.0512581338492082	0.461485097074369	0.999999928239647	0
negative	LUAD	KRAS	IL20RA	0.565724506350986	0.696452324046047	0.945111812485765	0
negative	LUAD	KRAS	IL22RA2	0.220078152281327	0.371625990339057	0.943226466707188	0
negative	LUAD	KRAS	IL3	0.785658905211248	0.947936609478034	0.697897430397162	0.292397439104098
negative	LUAD	KRAS	IL6	0.37252868251086	0.663163986625497	0.980423334598924	0.101309418837745
negative	LUAD	KRAS	IL6ST	0.796476915023573	0.211961567293879	0.783227869844195	0
negative	LUAD	KRAS	ILK	0.750240604179091	0.0127313145529761	0.999486925781652	0.543762556385277
negative	LUAD	KRAS	INSL5	0.273174386159672	0.0648927664479305	0.69558330149364	0
negative	LUAD	KRAS	ITGAL	0.953105516883761	0.00854059283151939	0.854842920202349	0.773571051661779
negative	LUAD	KRAS	ITGAM	0.562021201782754	0.04742015756179	0.924378735597136	0.360026778760828
negative	LUAD	KRAS	ITK	0.208724175061874	0.287652304566991	0.664483930388287	0.913521094727266
negative	LUAD	KRAS	ITPKA	0.547488363691925	0.192400344789034	0.99976682435666	0
negative	LUAD	KRAS	KCND1	0.703811818320558	0.599935355816684	0.793587676656022	0
negative	LUAD	KRAS	KCNG1	7.6853518546568e-06	0.550352631459427	0.998589481405199	0
negative	LUAD	KRAS	KCNG2	0.0383676789217119	0.321170125409787	0.997757558859382	0
negative	LUAD	KRAS	KCNH6	0.483845848011468	0.97007589826052	0.999945404533516	0
negative	LUAD	KRAS	KCNJ9	0.269669305635099	0.770653595094364	0.486947616640763	0
negative	LUAD	KRAS	KCNQ1	0.558856984048869	0.130706603638478	0.999486925781652	0
negative	LUAD	KRAS	KCNS1	0.293737741233039	0.517805780050299	0.999982448739383	0
negative	LUAD	KRAS	KDELR3	0.978272559473677	0.629659006684041	0.991024996749831	0
negative	LUAD	KRAS	KHK	0.264685315249378	0.424058401160976	0.999999080968736	0
negative	LUAD	KRAS	KIF13B	0.0220703804302307	0.0536401527274265	0.969378627379666	0
negative	LUAD	KRAS	KIF18A	0.607654783959511	0.000929787218150866	0.995447403956551	0
negative	LUAD	KRAS	KIF4A	0.254199548282509	0.00685484851589444	0.203458398850591	0
negative	LUAD	KRAS	KIF5B	0.281648958819103	3.96780563123192e-07	0.962127039608719	0
negative	LUAD	KRAS	KIT	0.21521201357954	0.461788471666743	0.991979752699543	0.92436620089638
negative	LUAD	KRAS	KRT14	9.82184080273296e-05	0.665909002622776	0.99945541065864	0
negative	LUAD	KRAS	KRT15	0.816156370439076	0.101909727102118	0.999309139992169	0
negative	LUAD	KRAS	KRT16	0.196421982366367	0.0012395026175759	0.99945541065864	0
negative	LUAD	KRAS	KRT19	0.241815083228386	0.00785633022198848	0.999309139992169	0
negative	LUAD	KRAS	LATS2	0.796573356545073	0.878707993405884	0.810001910620427	0
negative	LUAD	KRAS	LDLR	0.0176306961208334	0.208950710174388	0.988749011466067	0
negative	LUAD	KRAS	LHX6	0.734007966898181	0.720688328393335	0.409271853624508	0
negative	LUAD	KRAS	LOR	0.551635507854105	0.108969682527868	0.52608547462259	0
negative	LUAD	KRAS	LRP12	0.183056752324404	0.00621240518763826	0.998194721556787	0
negative	LUAD	KRAS	LRP6	0.764153236927434	0.0367510580547109	1	0
negative	LUAD	KRAS	LTBP4	0.85024799872434	0.00832796129474654	0.999890075543884	0
negative	LUAD	KRAS	MAP2K2	0.111545763808635	0.0731683972200447	0.998580339721874	1
negative	LUAD	KRAS	MAP2K4	0.494375699007904	0.156851743446235	0.999994483078211	0.989137271708557
negative	LUAD	KRAS	MAP3K11	0.971877348477502	0.0506977526225962	0.971200363049393	0.817204301075269
negative	LUAD	KRAS	MAP3K13	0.557367907281246	0.695556649127568	0.999999631389834	0.817204301075269
negative	LUAD	KRAS	MAP4K3	0.693626403258168	1.22092671692722e-12	0.999999080968736	0.817204301075269
negative	LUAD	KRAS	MAPK1	0.0339150239692383	0.41252088820504	0.978227627975852	1
negative	LUAD	KRAS	MAPK14	0.134787803709232	0.0367010310036508	0.965937267328012	0.995008508752935
negative	LUAD	KRAS	MAPT	0.417457046306746	0.516070368109244	0.999978547152883	0.667015402499273
negative	LUAD	KRAS	MARK1	0.00834473915902403	0.775731805004049	0.413143999636156	0
negative	LUAD	KRAS	MARK3	0.872007518904717	0.261619977036777	0.994437076179764	0
negative	LUAD	KRAS	MARK4	0.357945085515552	0.000425380156573922	0.999947741007798	0
negative	LUAD	KRAS	MDK	0.757309466157707	0.802552434229334	0.993676656565483	0
negative	LUAD	KRAS	MINPP1	0.404361166879741	0.536404148248489	0.982198602419299	0
negative	LUAD	KRAS	MIP	0.682395410835566	0.725607487099042	1	0
negative	LUAD	KRAS	MRPL28	0.359572010914966	0.224178743133035	0.173501373483516	0
negative	LUAD	KRAS	MSLN	0.536916650813946	0.115813846772832	0.177230378990674	0
negative	LUAD	KRAS	MTA1	0.576226243302228	0.804638343830924	0.99321258364253	0
negative	LUAD	KRAS	MUSK	0.0595831920015057	0.318333764874841	0.391339610261525	0
negative	LUAD	KRAS	MYOC	0.0952464931357278	0.335936865827249	0.419561304047272	0
negative	LUAD	KRAS	NBL1	0.948046469903602	0.00692748653759911	0.169735061408843	0
negative	LUAD	KRAS	NCF2	0.479564740351437	0.0655592557078215	0.547214391551616	0
negative	LUAD	KRAS	NCOA1	0.321611039033887	0.388778525302131	0.999998312041648	0
negative	LUAD	KRAS	NCR3	0.666065020389384	0.0270236372808416	0.978622583444284	0.817204301075269
negative	LUAD	KRAS	NEK1	0.0193173086923879	0.351641532366752	0.902686088093442	0
negative	LUAD	KRAS	NEK8	0.166522135527119	0.12184383493115	0.999464446055546	0
negative	LUAD	KRAS	NFKBIB	0.994810533090874	0.237214438538421	0.999887671152203	0.940115306483129
negative	LUAD	KRAS	NMB	0.847561570917887	0.716434905452163	0.99952075347016	0
negative	LUAD	KRAS	NME5	0.309280145703782	0.0882192053336531	0.787572987571312	0
negative	LUAD	KRAS	NOVA2	0.418908254808904	0.0194654720533589	0.999938827887922	0
negative	LUAD	KRAS	NPC2	0.299609658046422	0.00624387633136968	0.99899741221842	0
negative	LUAD	KRAS	NPR2	0.630578510306602	0.00330744494054131	0.929978153650094	0
negative	LUAD	KRAS	NPY2R	0.0436172774013973	0.435696412647553	0.923610848725405	0
negative	LUAD	KRAS	NPY5R	0.0336752293034134	0.562885856868974	0.947126867713518	0
negative	LUAD	KRAS	NR1D2	0.0913151784499371	0.939254295977834	0.999334803528834	0
negative	LUAD	KRAS	NR2C1	0.227258575370333	0.00309634823450881	1	0
negative	LUAD	KRAS	NR2C2	0.898915437059244	0.957620936266405	0.999797677311341	0
negative	LUAD	KRAS	NR2F1	0.112357734427291	0.069106176663823	0.678730565715637	0
negative	LUAD	KRAS	OPN4	0.609460625184028	0.318527572901619	0.986318779920264	0
negative	LUAD	KRAS	OR1A1	0.568403538563085	0.854305753897656	0.999995409129987	0
negative	LUAD	KRAS	OR2A4	0.217817909855528	0.557948147261741	0.925069137855047	0
negative	LUAD	KRAS	OR2M4	1	0.838678237001656	0.708977351918031	0
negative	LUAD	KRAS	OR5V1	0.795385588440042	0.36875589158123	0.990733814545436	0
negative	LUAD	KRAS	OR6A2	0.0874400465934126	0.852680981406892	0.999714563846211	0
negative	LUAD	KRAS	OSM	0.730993235484931	0.6047975728135	0.999339687259205	0
